loan_id,bank_name,bank_type,city,audience_type,interest_rate,processing_fee,min_loan_amount,max_loan_amount,min_tenure_years,max_tenure_years,prepayment_charges,foreclosure_charges,avg_salary_required,affordable_loan_amount,special_offers,scraped_date
25,SBI,Public Sector,Bangalore,Self-Employed - SME,8.59,0.31,300000,6715905,5,30,0,2,23200,2655896,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
26,SBI,Public Sector,Bangalore,Self-Employed - Startup,8.74,0.39,300000,7355354,5,30,2,0,23200,2627190,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
27,SBI,Public Sector,Bangalore,Women Applicants,8.54,0.5,300000,10775202,5,30,0,0,23200,2665574,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
28,SBI,Public Sector,Bangalore,Senior Citizens,8.69,0.53,300000,14835477,5,30,0,2,23200,2636705,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
29,SBI,Public Sector,Bangalore,NRIs,8.79,0.45,300000,11397526,5,30,2,0,23200,2617728,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
30,SBI,Public Sector,Bangalore,First Time Home Buyers,8.59,0.45,300000,12152866,5,30,2,3,23200,2655896,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
31,SBI,Public Sector,Hyderabad,Salaried - IT/Corporate,8.96,0.69,300000,6478536,5,30,0,4,20000,2229269,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
32,SBI,Public Sector,Hyderabad,Salaried - Government/PSU,8.91,0.43,300000,9613829,5,30,0,0,20000,2237271,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
33,SBI,Public Sector,Hyderabad,Self-Employed - Professional,9.01,0.26,300000,14944088,5,30,0,0,20000,2221311,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
34,SBI,Public Sector,Hyderabad,Self-Employed - Business,9.01,0.57,300000,10296097,5,30,3,2,20000,2221311,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
35,SBI,Public Sector,Hyderabad,Self-Employed - SME,9.01,0.4,300000,14537193,5,30,0,2,20000,2221311,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
36,SBI,Public Sector,Hyderabad,Self-Employed - Startup,9.16,0.34,300000,13993652,5,30,0,4,20000,2197701,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
37,SBI,Public Sector,Hyderabad,Women Applicants,8.96,0.51,300000,11614327,5,30,0,0,20000,2229269,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
38,SBI,Public Sector,Hyderabad,Senior Citizens,9.11,0.52,300000,10019555,5,30,0,0,20000,2205527,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
39,SBI,Public Sector,Hyderabad,NRIs,9.21,0.54,300000,10435563,5,30,3,0,20000,2189918,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
40,SBI,Public Sector,Hyderabad,First Time Home Buyers,9.01,0.3,300000,8356175,5,30,3,3,20000,2221311,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
41,SBI,Public Sector,Chennai,Salaried - IT/Corporate,8.58,0.55,300000,9517982,5,30,0,2,19200,2199581,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
42,SBI,Public Sector,Chennai,Salaried - Government/PSU,8.53,0.44,300000,9665108,5,30,0,0,19200,2207599,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
43,SBI,Public Sector,Chennai,Self-Employed - Professional,8.63,0.31,300000,10349424,5,30,0,0,19200,2191609,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
44,SBI,Public Sector,Chennai,Self-Employed - Business,8.63,0.65,300000,6323000,5,30,2,0,19200,2191609,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
45,SBI,Public Sector,Chennai,Self-Employed - SME,8.63,0.58,300000,7566320,5,30,0,0,19200,2191609,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
46,SBI,Public Sector,Chennai,Self-Employed - Startup,8.78,0.61,300000,10969975,5,30,0,0,19200,2167958,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
47,SBI,Public Sector,Chennai,Women Applicants,8.58,0.75,300000,8793527,5,30,0,2,19200,2199581,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
48,SBI,Public Sector,Chennai,Senior Citizens,8.73,0.57,300000,13715306,5,30,2,0,19200,2175797,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
49,SBI,Public Sector,Chennai,NRIs,8.83,0.58,300000,12089975,5,30,0,0,19200,2160163,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
50,SBI,Public Sector,Chennai,First Time Home Buyers,8.63,0.73,300000,11699974,5,30,0,0,19200,2191609,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
51,SBI,Public Sector,Kolkata,Salaried - IT/Corporate,8.3,0.37,300000,5144943,5,30,3,3,18000,2104754,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
52,SBI,Public Sector,Kolkata,Salaried - Government/PSU,8.25,0.66,300000,11570913,5,30,3,0,18000,2112513,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
53,SBI,Public Sector,Kolkata,Self-Employed - Professional,8.35,0.32,300000,5099587,5,30,0,3,18000,2097039,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
54,SBI,Public Sector,Kolkata,Self-Employed - Business,8.35,0.64,300000,5618392,5,30,0,2,18000,2097039,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
55,SBI,Public Sector,Kolkata,Self-Employed - SME,8.35,0.51,300000,11115259,5,30,0,0,18000,2097039,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
56,SBI,Public Sector,Kolkata,Self-Employed - Startup,8.5,0.72,300000,8419080,5,30,0,3,18000,2074155,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
57,SBI,Public Sector,Kolkata,Women Applicants,8.3,0.26,300000,6664794,5,30,3,0,18000,2104754,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
58,SBI,Public Sector,Kolkata,Senior Citizens,8.45,0.43,300000,13563797,5,30,0,2,18000,2081740,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
59,SBI,Public Sector,Kolkata,NRIs,8.55,0.54,300000,13176732,5,30,0,0,18000,2066612,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
60,SBI,Public Sector,Kolkata,First Time Home Buyers,8.35,0.43,300000,8832306,5,30,0,3,18000,2097039,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
61,SBI,Public Sector,Pune,Salaried - IT/Corporate,8.85,0.32,300000,9300286,5,30,0,0,20400,2291873,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
62,SBI,Public Sector,Pune,Salaried - Government/PSU,8.8,0.53,300000,5478765,5,30,2,4,20400,2300137,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
63,SBI,Public Sector,Pune,Self-Employed - Professional,8.9,0.51,300000,9061328,5,30,2,0,20400,2283655,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
64,SBI,Public Sector,Pune,Self-Employed - Business,8.9,0.28,300000,9833664,5,30,0,4,20400,2283655,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
65,SBI,Public Sector,Pune,Self-Employed - SME,8.9,0.38,300000,9651334,5,30,0,3,20400,2283655,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
66,SBI,Public Sector,Pune,Self-Employed - Startup,9.05,0.57,300000,13108702,5,30,0,0,20400,2259275,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
67,SBI,Public Sector,Pune,Women Applicants,8.85,0.35,300000,14348142,5,30,2,2,20400,2291873,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
68,SBI,Public Sector,Pune,Senior Citizens,9.0,0.44,300000,11775149,5,30,0,2,20400,2267357,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
69,SBI,Public Sector,Pune,NRIs,9.1,0.35,300000,14274686,5,30,2,2,20400,2251239,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
70,SBI,Public Sector,Pune,First Time Home Buyers,8.9,0.68,300000,13108939,5,30,0,0,20400,2283655,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
71,SBI,Public Sector,Ahmedabad,Salaried - IT/Corporate,8.53,0.31,300000,7132132,5,30,2,0,18400,2115616,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
72,SBI,Public Sector,Ahmedabad,Salaried - Government/PSU,8.48,0.31,300000,7470918,5,30,2,2,18400,2123343,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
73,SBI,Public Sector,Ahmedabad,Self-Employed - Professional,8.58,0.75,300000,6737924,5,30,0,3,18400,2107932,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
74,SBI,Public Sector,Ahmedabad,Self-Employed - Business,8.58,0.5,300000,9406452,5,30,0,0,18400,2107932,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
75,SBI,Public Sector,Ahmedabad,Self-Employed - SME,8.58,0.45,300000,8626805,5,30,0,2,18400,2107932,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
76,SBI,Public Sector,Ahmedabad,Self-Employed - Startup,8.73,0.49,300000,5578704,5,30,0,2,18400,2085139,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
77,SBI,Public Sector,Ahmedabad,Women Applicants,8.53,0.64,300000,11252879,5,30,0,2,18400,2115616,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
78,SBI,Public Sector,Ahmedabad,Senior Citizens,8.68,0.27,300000,10385457,5,30,0,2,18400,2092694,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
79,SBI,Public Sector,Ahmedabad,NRIs,8.78,0.41,300000,13258114,5,30,3,4,18400,2077626,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
80,SBI,Public Sector,Ahmedabad,First Time Home Buyers,8.58,0.75,300000,5177950,5,30,0,0,18400,2107932,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
81,SBI,Public Sector,Jaipur,Salaried - IT/Corporate,8.72,0.45,300000,13946782,5,30,0,2,16800,1905199,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
82,SBI,Public Sector,Jaipur,Salaried - Government/PSU,8.67,0.36,300000,12895117,5,30,0,0,16800,1912105,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
83,SBI,Public Sector,Jaipur,Self-Employed - Professional,8.77,0.34,300000,9053180,5,30,0,3,16800,1898332,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
84,SBI,Public Sector,Jaipur,Self-Employed - Business,8.77,0.66,300000,14506388,5,30,2,0,16800,1898332,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
85,SBI,Public Sector,Jaipur,Self-Employed - SME,8.77,0.41,300000,7435800,5,30,0,3,16800,1898332,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
86,SBI,Public Sector,Jaipur,Self-Employed - Startup,8.92,0.27,300000,11978366,5,30,0,2,16800,1877960,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
87,SBI,Public Sector,Jaipur,Women Applicants,8.72,0.69,300000,14864940,5,30,0,2,16800,1905199,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
88,SBI,Public Sector,Jaipur,Senior Citizens,8.87,0.54,300000,5276173,5,30,3,4,16800,1884713,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
89,SBI,Public Sector,Jaipur,NRIs,8.97,0.72,300000,10723299,5,30,0,2,16800,1871246,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
90,SBI,Public Sector,Jaipur,First Time Home Buyers,8.77,0.33,300000,5584775,5,30,0,3,16800,1898332,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
91,SBI,Public Sector,Lucknow,Salaried - IT/Corporate,8.87,0.75,300000,7010560,5,30,0,3,16000,1794965,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
92,SBI,Public Sector,Lucknow,Salaried - Government/PSU,8.82,0.72,300000,14518902,5,30,0,4,16000,1801432,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
93,SBI,Public Sector,Lucknow,Self-Employed - Professional,8.92,0.42,300000,12004236,5,30,0,0,16000,1788534,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
94,SBI,Public Sector,Lucknow,Self-Employed - Business,8.92,0.54,300000,11325980,5,30,0,0,16000,1788534,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
95,SBI,Public Sector,Lucknow,Self-Employed - SME,8.92,0.7,300000,8545535,5,30,0,0,16000,1788534,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
96,SBI,Public Sector,Lucknow,Self-Employed - Startup,9.07,0.32,300000,6338092,5,30,0,0,16000,1769455,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
97,SBI,Public Sector,Lucknow,Women Applicants,8.87,0.47,300000,11216096,5,30,0,0,16000,1794965,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
98,SBI,Public Sector,Lucknow,Senior Citizens,9.02,0.61,300000,14636153,5,30,2,2,16000,1775779,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
99,SBI,Public Sector,Lucknow,NRIs,9.12,0.33,300000,14668880,5,30,2,3,16000,1763166,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
100,SBI,Public Sector,Lucknow,First Time Home Buyers,8.92,0.53,300000,12513437,5,30,2,2,16000,1788534,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
101,SBI,Public Sector,Chandigarh,Salaried - IT/Corporate,8.63,0.38,300000,12344055,5,30,2,0,19200,2191609,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
102,SBI,Public Sector,Chandigarh,Salaried - Government/PSU,8.58,0.32,300000,9553303,5,30,0,0,19200,2199581,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
103,SBI,Public Sector,Chandigarh,Self-Employed - Professional,8.68,0.72,300000,6151186,5,30,0,0,19200,2183681,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
104,SBI,Public Sector,Chandigarh,Self-Employed - Business,8.68,0.53,300000,13038451,5,30,2,0,19200,2183681,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
105,SBI,Public Sector,Chandigarh,Self-Employed - SME,8.68,0.47,300000,11043639,5,30,2,0,19200,2183681,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
106,SBI,Public Sector,Chandigarh,Self-Employed - Startup,8.83,0.34,300000,10383646,5,30,0,0,19200,2160163,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
107,SBI,Public Sector,Chandigarh,Women Applicants,8.63,0.39,300000,8464071,5,30,2,0,19200,2191609,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
108,SBI,Public Sector,Chandigarh,Senior Citizens,8.78,0.34,300000,12825995,5,30,0,2,19200,2167958,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
109,SBI,Public Sector,Chandigarh,NRIs,8.88,0.53,300000,14738192,5,30,0,0,19200,2152411,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
110,SBI,Public Sector,Chandigarh,First Time Home Buyers,8.68,0.3,300000,7785976,5,30,0,0,19200,2183681,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
111,SBI,Public Sector,Bhopal,Salaried - IT/Corporate,8.82,0.41,300000,6562823,5,30,0,2,15200,1711360,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
112,SBI,Public Sector,Bhopal,Salaried - Government/PSU,8.77,0.63,300000,5351911,5,30,0,0,15200,1717538,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
113,SBI,Public Sector,Bhopal,Self-Employed - Professional,8.87,0.44,300000,5348102,5,30,2,0,15200,1705216,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
114,SBI,Public Sector,Bhopal,Self-Employed - Business,8.87,0.49,300000,5607517,5,30,0,0,15200,1705216,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
115,SBI,Public Sector,Bhopal,Self-Employed - SME,8.87,0.54,300000,12671267,5,30,2,2,15200,1705216,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
116,SBI,Public Sector,Bhopal,Self-Employed - Startup,9.02,0.54,300000,5611611,5,30,0,2,15200,1686990,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
117,SBI,Public Sector,Bhopal,Women Applicants,8.82,0.68,300000,6925030,5,30,0,3,15200,1711360,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
118,SBI,Public Sector,Bhopal,Senior Citizens,8.97,0.66,300000,13141840,5,30,0,0,15200,1693032,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
119,SBI,Public Sector,Bhopal,NRIs,9.07,0.3,300000,11218393,5,30,3,3,15200,1680982,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
120,SBI,Public Sector,Bhopal,First Time Home Buyers,8.87,0.48,300000,12880143,5,30,3,2,15200,1705216,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
121,SBI,Public Sector,Indore,Salaried - IT/Corporate,9.14,0.74,300000,8572809,5,30,0,3,15600,1716644,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
122,SBI,Public Sector,Indore,Salaried - Government/PSU,9.09,0.4,300000,5265865,5,30,0,0,15600,1722762,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
123,SBI,Public Sector,Indore,Self-Employed - Professional,9.19,0.51,300000,13172797,5,30,0,2,15600,1710560,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
124,SBI,Public Sector,Indore,Self-Employed - Business,9.19,0.36,300000,14417704,5,30,2,0,15600,1710560,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
125,SBI,Public Sector,Indore,Self-Employed - SME,9.19,0.64,300000,11584022,5,30,2,0,15600,1710560,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
126,SBI,Public Sector,Indore,Self-Employed - Startup,9.34,0.52,300000,14525398,5,30,0,0,15600,1692510,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
127,SBI,Public Sector,Indore,Women Applicants,9.14,0.71,300000,11721885,5,30,2,3,15600,1716644,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
128,SBI,Public Sector,Indore,Senior Citizens,9.29,0.63,300000,6589793,5,30,0,0,15600,1698493,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
129,SBI,Public Sector,Indore,NRIs,9.39,0.46,300000,8242829,5,30,3,3,15600,1686559,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
130,SBI,Public Sector,Indore,First Time Home Buyers,9.19,0.54,300000,7728962,5,30,2,2,15600,1710560,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
131,SBI,Public Sector,Nagpur,Salaried - IT/Corporate,9.12,0.32,300000,9699981,5,30,3,3,15200,1675008,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
132,SBI,Public Sector,Nagpur,Salaried - Government/PSU,9.07,0.27,300000,7894621,5,30,0,0,15200,1680982,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
133,SBI,Public Sector,Nagpur,Self-Employed - Professional,9.17,0.61,300000,6420347,5,30,0,0,15200,1669067,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
134,SBI,Public Sector,Nagpur,Self-Employed - Business,9.17,0.26,300000,9002909,5,30,0,2,15200,1669067,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
135,SBI,Public Sector,Nagpur,Self-Employed - SME,9.17,0.3,300000,11664759,5,30,0,0,15200,1669067,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
136,SBI,Public Sector,Nagpur,Self-Employed - Startup,9.32,0.36,300000,13599014,5,30,0,0,15200,1651440,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
137,SBI,Public Sector,Nagpur,Women Applicants,9.12,0.39,300000,7037390,5,30,0,0,15200,1675008,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
138,SBI,Public Sector,Nagpur,Senior Citizens,9.27,0.71,300000,14575866,5,30,2,0,15200,1657283,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
139,SBI,Public Sector,Nagpur,NRIs,9.37,0.7,300000,14184946,5,30,0,0,15200,1645629,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
140,SBI,Public Sector,Nagpur,First Time Home Buyers,9.17,0.26,300000,10308196,5,30,0,2,15200,1669067,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
141,SBI,Public Sector,Surat,Salaried - IT/Corporate,9.14,0.32,300000,9290454,5,30,0,0,16800,1848694,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
142,SBI,Public Sector,Surat,Salaried - Government/PSU,9.09,0.55,300000,13110534,5,30,0,0,16800,1855282,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
143,SBI,Public Sector,Surat,Self-Employed - Professional,9.19,0.7,300000,13309767,5,30,0,0,16800,1842142,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
144,SBI,Public Sector,Surat,Self-Employed - Business,9.19,0.52,300000,13593471,5,30,0,0,16800,1842142,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
