loan_id,bank_name,bank_type,city,audience_type,interest_rate,processing_fee,min_loan_amount,max_loan_amount,min_tenure_years,max_tenure_years,prepayment_charges,foreclosure_charges,avg_salary_required,affordable_loan_amount,special_offers,scraped_date
22,SBI,Public Sector,Bangalore,Salaried - Government/PSU,9.15,0.72,300000,5597765,5,30,2,0,23200,2551145,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
23,SBI,Public Sector,Bangalore,Self-Employed - Professional,9.25,0.67,300000,5846142,5,30,2,2,23200,2533119,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
24,SBI,Public Sector,Bangalore,Self-Employed - Business,9.25,0.49,300000,12829032,5,30,0,4,23200,2533119,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
25,SBI,Public Sector,Bangalore,Self-Employed - SME,9.25,0.28,300000,7281388,5,30,0,3,23200,2533119,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
26,SBI,Public Sector,Bangalore,Self-Employed - Startup,9.4,0.4,300000,10440521,5,30,0,2,23200,2506453,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
27,SBI,Public Sector,Bangalore,Women Applicants,9.2,0.4,300000,9761093,5,30,0,0,23200,2542107,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
28,SBI,Public Sector,Bangalore,Senior Citizens,9.35,0.4,300000,14598869,5,30,0,0,23200,2515292,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
29,SBI,Public Sector,Bangalore,NRIs,9.45,0.48,300000,7533415,5,30,2,4,23200,2497662,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
30,SBI,Public Sector,Bangalore,First Time Home Buyers,9.25,0.43,300000,6806694,5,30,0,3,23200,2533119,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
31,SBI,Public Sector,Hyderabad,Salaried - IT/Corporate,8.82,0.67,300000,9797565,5,30,2,0,20000,2251790,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
32,SBI,Public Sector,Hyderabad,Salaried - Government/PSU,8.77,0.64,300000,10164415,5,30,0,2,20000,2259919,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
33,SBI,Public Sector,Hyderabad,Self-Employed - Professional,8.87,0.7,300000,5097053,5,30,0,2,20000,2243706,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
34,SBI,Public Sector,Hyderabad,Self-Employed - Business,8.87,0.35,300000,7921318,5,30,0,2,20000,2243706,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
35,SBI,Public Sector,Hyderabad,Self-Employed - SME,8.87,0.62,300000,6707549,5,30,3,0,20000,2243706,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
36,SBI,Public Sector,Hyderabad,Self-Employed - Startup,9.02,0.64,300000,9247766,5,30,0,0,20000,2219724,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
37,SBI,Public Sector,Hyderabad,Women Applicants,8.82,0.63,300000,12565597,5,30,2,0,20000,2251790,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
38,SBI,Public Sector,Hyderabad,Senior Citizens,8.97,0.38,300000,8307889,5,30,0,2,20000,2227673,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
39,SBI,Public Sector,Hyderabad,NRIs,9.07,0.7,300000,7823733,5,30,0,2,20000,2211819,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
40,SBI,Public Sector,Hyderabad,First Time Home Buyers,8.87,0.7,300000,13149973,5,30,0,4,20000,2243706,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
41,SBI,Public Sector,Chennai,Salaried - IT/Corporate,9.11,0.36,300000,8249370,5,30,0,2,19200,2117306,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
42,SBI,Public Sector,Chennai,Salaried - Government/PSU,9.06,0.34,300000,12120496,5,30,3,2,19200,2124861,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
43,SBI,Public Sector,Chennai,Self-Employed - Professional,9.16,0.56,300000,9567321,5,30,0,0,19200,2109793,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
44,SBI,Public Sector,Chennai,Self-Employed - Business,9.16,0.61,300000,7449253,5,30,3,3,19200,2109793,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
45,SBI,Public Sector,Chennai,Self-Employed - SME,9.16,0.46,300000,12270434,5,30,0,0,19200,2109793,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
46,SBI,Public Sector,Chennai,Self-Employed - Startup,9.31,0.4,300000,12086699,5,30,2,2,19200,2087503,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
47,SBI,Public Sector,Chennai,Women Applicants,9.11,0.5,300000,14485949,5,30,0,0,19200,2117306,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
48,SBI,Public Sector,Chennai,Senior Citizens,9.26,0.35,300000,6970675,5,30,0,3,19200,2094891,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
49,SBI,Public Sector,Chennai,NRIs,9.36,0.73,300000,7826037,5,30,0,0,19200,2080155,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
50,SBI,Public Sector,Chennai,First Time Home Buyers,9.16,0.72,300000,14106014,5,30,0,0,19200,2109793,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
51,SBI,Public Sector,Kolkata,Salaried - IT/Corporate,8.87,0.69,300000,10211544,5,30,3,4,18000,2019335,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
52,SBI,Public Sector,Kolkata,Salaried - Government/PSU,8.82,0.72,300000,6240501,5,30,2,0,18000,2026611,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
53,SBI,Public Sector,Kolkata,Self-Employed - Professional,8.92,0.62,300000,5838595,5,30,0,3,18000,2012100,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
54,SBI,Public Sector,Kolkata,Self-Employed - Business,8.92,0.52,300000,10731775,5,30,2,4,18000,2012100,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
55,SBI,Public Sector,Kolkata,Self-Employed - SME,8.92,0.54,300000,8814129,5,30,0,3,18000,2012100,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
56,SBI,Public Sector,Kolkata,Self-Employed - Startup,9.07,0.48,300000,5928541,5,30,0,0,18000,1990637,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
57,SBI,Public Sector,Kolkata,Women Applicants,8.87,0.36,300000,10417110,5,30,2,3,18000,2019335,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
58,SBI,Public Sector,Kolkata,Senior Citizens,9.02,0.68,300000,7059248,5,30,0,2,18000,1997752,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
59,SBI,Public Sector,Kolkata,NRIs,9.12,0.52,300000,13607927,5,30,2,0,18000,1983562,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
60,SBI,Public Sector,Kolkata,First Time Home Buyers,8.92,0.43,300000,9073191,5,30,0,0,18000,2012100,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
61,SBI,Public Sector,Pune,Salaried - IT/Corporate,8.76,0.47,300000,11347435,5,30,0,0,20400,2306781,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
62,SBI,Public Sector,Pune,Salaried - Government/PSU,8.71,0.58,300000,13704961,5,30,2,2,20400,2315129,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
63,SBI,Public Sector,Pune,Self-Employed - Professional,8.81,0.5,300000,7914666,5,30,0,2,20400,2298480,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
64,SBI,Public Sector,Pune,Self-Employed - Business,8.81,0.34,300000,12078248,5,30,0,0,20400,2298480,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
65,SBI,Public Sector,Pune,Self-Employed - SME,8.81,0.3,300000,11847757,5,30,0,0,20400,2298480,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
66,SBI,Public Sector,Pune,Self-Employed - Startup,8.96,0.73,300000,14148111,5,30,0,3,20400,2273854,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
67,SBI,Public Sector,Pune,Women Applicants,8.76,0.38,300000,7233860,5,30,0,0,20400,2306781,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
68,SBI,Public Sector,Pune,Senior Citizens,8.91,0.43,300000,14072562,5,30,0,0,20400,2282017,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
69,SBI,Public Sector,Pune,NRIs,9.01,0.39,300000,14101262,5,30,2,0,20400,2265737,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
70,SBI,Public Sector,Pune,First Time Home Buyers,8.81,0.36,300000,8832619,5,30,2,0,20400,2298480,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
71,SBI,Public Sector,Ahmedabad,Salaried - IT/Corporate,8.33,0.62,300000,9500986,5,30,2,2,18400,2146789,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
72,SBI,Public Sector,Ahmedabad,Salaried - Government/PSU,8.28,0.64,300000,14542449,5,30,2,2,18400,2154693,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
73,SBI,Public Sector,Ahmedabad,Self-Employed - Professional,8.38,0.38,300000,11919854,5,30,0,2,18400,2138929,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
74,SBI,Public Sector,Ahmedabad,Self-Employed - Business,8.38,0.36,300000,10092698,5,30,2,0,18400,2138929,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
75,SBI,Public Sector,Ahmedabad,Self-Employed - SME,8.38,0.75,300000,14877030,5,30,0,0,18400,2138929,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
76,SBI,Public Sector,Ahmedabad,Self-Employed - Startup,8.53,0.46,300000,6523014,5,30,0,4,18400,2115616,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
77,SBI,Public Sector,Ahmedabad,Women Applicants,8.33,0.45,300000,14375810,5,30,0,0,18400,2146789,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
78,SBI,Public Sector,Ahmedabad,Senior Citizens,8.48,0.58,300000,5728998,5,30,0,0,18400,2123343,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
79,SBI,Public Sector,Ahmedabad,NRIs,8.58,0.35,300000,9480225,5,30,2,0,18400,2107932,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
80,SBI,Public Sector,Ahmedabad,First Time Home Buyers,8.38,0.59,300000,6806835,5,30,0,2,18400,2138929,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
81,SBI,Public Sector,Jaipur,Salaried - IT/Corporate,8.31,0.63,300000,8415218,5,30,0,2,16800,1962994,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
82,SBI,Public Sector,Jaipur,Salaried - Government/PSU,8.26,0.41,300000,8596948,5,30,0,0,16800,1970227,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
83,SBI,Public Sector,Jaipur,Self-Employed - Professional,8.36,0.38,300000,10253530,5,30,0,2,16800,1955801,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
84,SBI,Public Sector,Jaipur,Self-Employed - Business,8.36,0.33,300000,14044078,5,30,0,2,16800,1955801,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
85,SBI,Public Sector,Jaipur,Self-Employed - SME,8.36,0.35,300000,5161399,5,30,3,3,16800,1955801,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
86,SBI,Public Sector,Jaipur,Self-Employed - Startup,8.51,0.33,300000,7940006,5,30,0,4,16800,1934467,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
87,SBI,Public Sector,Jaipur,Women Applicants,8.31,0.49,300000,14608560,5,30,0,0,16800,1962994,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
88,SBI,Public Sector,Jaipur,Senior Citizens,8.46,0.31,300000,11123758,5,30,0,2,16800,1941538,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
89,SBI,Public Sector,Jaipur,NRIs,8.56,0.43,300000,12789670,5,30,0,0,16800,1927435,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
90,SBI,Public Sector,Jaipur,First Time Home Buyers,8.36,0.66,300000,14787191,5,30,0,0,16800,1955801,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
91,SBI,Public Sector,Lucknow,Salaried - IT/Corporate,8.99,0.47,300000,13605702,5,30,0,0,16000,1779591,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
92,SBI,Public Sector,Lucknow,Salaried - Government/PSU,8.94,0.57,300000,14853150,5,30,2,2,16000,1785971,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
93,SBI,Public Sector,Lucknow,Self-Employed - Professional,9.04,0.25,300000,14284755,5,30,0,2,16000,1773245,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
94,SBI,Public Sector,Lucknow,Self-Employed - Business,9.04,0.6,300000,5156944,5,30,0,0,16000,1773245,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
95,SBI,Public Sector,Lucknow,Self-Employed - SME,9.04,0.33,300000,11454662,5,30,0,2,16000,1773245,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
96,SBI,Public Sector,Lucknow,Self-Employed - Startup,9.19,0.59,300000,8732352,5,30,2,0,16000,1754421,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
97,SBI,Public Sector,Lucknow,Women Applicants,8.99,0.55,300000,5628126,5,30,2,3,16000,1779591,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
98,SBI,Public Sector,Lucknow,Senior Citizens,9.14,0.64,300000,8555930,5,30,0,0,16000,1760661,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
99,SBI,Public Sector,Lucknow,NRIs,9.24,0.66,300000,7469759,5,30,3,2,16000,1748215,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
100,SBI,Public Sector,Lucknow,First Time Home Buyers,9.04,0.37,300000,13499918,5,30,0,0,16000,1773245,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
101,SBI,Public Sector,Chandigarh,Salaried - IT/Corporate,8.82,0.41,300000,11136820,5,30,0,2,19200,2161718,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
102,SBI,Public Sector,Chandigarh,Salaried - Government/PSU,8.77,0.38,300000,9351922,5,30,0,0,19200,2169522,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
103,SBI,Public Sector,Chandigarh,Self-Employed - Professional,8.87,0.47,300000,14710207,5,30,0,0,19200,2153958,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
104,SBI,Public Sector,Chandigarh,Self-Employed - Business,8.87,0.65,300000,10487330,5,30,0,2,19200,2153958,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
105,SBI,Public Sector,Chandigarh,Self-Employed - SME,8.87,0.4,300000,14375319,5,30,0,0,19200,2153958,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
106,SBI,Public Sector,Chandigarh,Self-Employed - Startup,9.02,0.33,300000,14371481,5,30,0,0,19200,2130935,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
107,SBI,Public Sector,Chandigarh,Women Applicants,8.82,0.56,300000,5697182,5,30,2,0,19200,2161718,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
108,SBI,Public Sector,Chandigarh,Senior Citizens,8.97,0.38,300000,14292654,5,30,0,0,19200,2138566,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
109,SBI,Public Sector,Chandigarh,NRIs,9.07,0.43,300000,6362094,5,30,2,0,19200,2123346,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
110,SBI,Public Sector,Chandigarh,First Time Home Buyers,8.87,0.48,300000,10068070,5,30,0,2,19200,2153958,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
111,SBI,Public Sector,Bhopal,Salaried - IT/Corporate,9.13,0.36,300000,5904855,5,30,2,3,15200,1673817,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
112,SBI,Public Sector,Bhopal,Salaried - Government/PSU,9.08,0.6,300000,7888258,5,30,0,0,15200,1679785,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
113,SBI,Public Sector,Bhopal,Self-Employed - Professional,9.18,0.42,300000,9718347,5,30,0,0,15200,1667883,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
114,SBI,Public Sector,Bhopal,Self-Employed - Business,9.18,0.51,300000,7814316,5,30,0,0,15200,1667883,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
115,SBI,Public Sector,Bhopal,Self-Employed - SME,9.18,0.66,300000,9025977,5,30,0,0,15200,1667883,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
116,SBI,Public Sector,Bhopal,Self-Employed - Startup,9.33,0.29,300000,13521809,5,30,2,2,15200,1650275,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
117,SBI,Public Sector,Bhopal,Women Applicants,9.13,0.38,300000,14187814,5,30,2,2,15200,1673817,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
118,SBI,Public Sector,Bhopal,Senior Citizens,9.28,0.65,300000,14822891,5,30,0,2,15200,1656112,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
119,SBI,Public Sector,Bhopal,NRIs,9.38,0.7,300000,6535720,5,30,0,0,15200,1644471,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
120,SBI,Public Sector,Bhopal,First Time Home Buyers,9.18,0.71,300000,5962090,5,30,0,0,15200,1667883,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
121,SBI,Public Sector,Indore,Salaried - IT/Corporate,8.68,0.41,300000,8680676,5,30,2,2,15600,1774240,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
122,SBI,Public Sector,Indore,Salaried - Government/PSU,8.63,0.58,300000,13245315,5,30,0,2,15600,1780682,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
123,SBI,Public Sector,Indore,Self-Employed - Professional,8.73,0.28,300000,7800045,5,30,2,0,15600,1767835,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
124,SBI,Public Sector,Indore,Self-Employed - Business,8.73,0.64,300000,7959021,5,30,0,3,15600,1767835,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
125,SBI,Public Sector,Indore,Self-Employed - SME,8.73,0.64,300000,6438690,5,30,0,2,15600,1767835,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
126,SBI,Public Sector,Indore,Self-Employed - Startup,8.88,0.25,300000,7394750,5,30,0,3,15600,1748834,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
127,SBI,Public Sector,Indore,Women Applicants,8.68,0.55,300000,14022772,5,30,2,2,15600,1774240,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
128,SBI,Public Sector,Indore,Senior Citizens,8.83,0.68,300000,10254718,5,30,3,2,15600,1755132,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
129,SBI,Public Sector,Indore,NRIs,8.93,0.74,300000,13109108,5,30,0,0,15600,1742571,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
130,SBI,Public Sector,Indore,First Time Home Buyers,8.73,0.73,300000,11442400,5,30,3,2,15600,1767835,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
131,SBI,Public Sector,Nagpur,Salaried - IT/Corporate,9.04,0.66,300000,12083751,5,30,0,0,15200,1684583,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
132,SBI,Public Sector,Nagpur,Salaried - Government/PSU,8.99,0.58,300000,13259381,5,30,0,3,15200,1690611,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
133,SBI,Public Sector,Nagpur,Self-Employed - Professional,9.09,0.31,300000,8813577,5,30,0,3,15200,1678589,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
134,SBI,Public Sector,Nagpur,Self-Employed - Business,9.09,0.34,300000,8322166,5,30,3,2,15200,1678589,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
135,SBI,Public Sector,Nagpur,Self-Employed - SME,9.09,0.54,300000,11123781,5,30,0,2,15200,1678589,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
136,SBI,Public Sector,Nagpur,Self-Employed - Startup,9.24,0.26,300000,5505658,5,30,3,2,15200,1660805,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
137,SBI,Public Sector,Nagpur,Women Applicants,9.04,0.25,300000,7794492,5,30,0,0,15200,1684583,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
138,SBI,Public Sector,Nagpur,Senior Citizens,9.19,0.61,300000,13082812,5,30,0,4,15200,1666700,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
139,SBI,Public Sector,Nagpur,NRIs,9.29,0.63,300000,10264612,5,30,2,2,15200,1654942,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
140,SBI,Public Sector,Nagpur,First Time Home Buyers,9.09,0.34,300000,5614386,5,30,0,2,15200,1678589,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
141,SBI,Public Sector,Surat,Salaried - IT/Corporate,9.01,0.35,300000,14953935,5,30,0,0,16800,1865901,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
142,SBI,Public Sector,Surat,Salaried - Government/PSU,8.96,0.62,300000,13111790,5,30,0,0,16800,1872586,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
143,SBI,Public Sector,Surat,Self-Employed - Professional,9.06,0.39,300000,11587075,5,30,3,2,16800,1859253,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
144,SBI,Public Sector,Surat,Self-Employed - Business,9.06,0.69,300000,8327588,5,30,0,0,16800,1859253,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
