loan_id,bank_name,bank_type,city,audience_type,interest_rate,processing_fee,min_loan_amount,max_loan_amount,min_tenure_years,max_tenure_years,prepayment_charges,foreclosure_charges,avg_salary_required,affordable_loan_amount,special_offers,scraped_date
106,SBI,Public Sector,Chandigarh,Self-Employed - Startup,9.32,0.4,300000,9168791,5,30,0,2,19200,2086030,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
107,SBI,Public Sector,Chandigarh,Women Applicants,9.12,0.35,300000,5444766,5,30,0,0,19200,2115800,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
108,SBI,Public Sector,Chandigarh,Senior Citizens,9.27,0.29,300000,13432209,5,30,0,3,19200,2093410,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
109,SBI,Public Sector,Chandigarh,NRIs,9.37,0.36,300000,12823481,5,30,0,3,19200,2078690,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
110,SBI,Public Sector,Chandigarh,First Time Home Buyers,9.17,0.73,300000,13413432,5,30,3,0,19200,2108295,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
111,SBI,Public Sector,Bhopal,Salaried - IT/Corporate,8.7,0.52,300000,10506725,5,30,2,3,15200,1726246,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
112,SBI,Public Sector,Bhopal,Salaried - Government/PSU,8.65,0.53,300000,6587442,5,30,0,0,15200,1732509,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
113,SBI,Public Sector,Bhopal,Self-Employed - Professional,8.75,0.47,300000,9860223,5,30,2,2,15200,1720019,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
114,SBI,Public Sector,Bhopal,Self-Employed - Business,8.75,0.52,300000,10180258,5,30,0,3,15200,1720019,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
115,SBI,Public Sector,Bhopal,Self-Employed - SME,8.75,0.44,300000,9455384,5,30,2,0,15200,1720019,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
116,SBI,Public Sector,Bhopal,Self-Employed - Startup,8.9,0.64,300000,14336421,5,30,0,2,15200,1701547,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
117,SBI,Public Sector,Bhopal,Women Applicants,8.7,0.27,300000,14842087,5,30,2,0,15200,1726246,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
118,SBI,Public Sector,Bhopal,Senior Citizens,8.85,0.58,300000,7889306,5,30,0,2,15200,1707670,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
119,SBI,Public Sector,Bhopal,NRIs,8.95,0.65,300000,10810588,5,30,0,0,15200,1695458,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
120,SBI,Public Sector,Bhopal,First Time Home Buyers,8.75,0.7,300000,11313779,5,30,0,2,15200,1720019,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
121,SBI,Public Sector,Indore,Salaried - IT/Corporate,8.87,0.45,300000,12296857,5,30,0,2,15600,1750091,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
122,SBI,Public Sector,Indore,Salaried - Government/PSU,8.82,0.5,300000,9938243,5,30,0,2,15600,1756396,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
123,SBI,Public Sector,Indore,Self-Employed - Professional,8.92,0.31,300000,6396195,5,30,0,0,15600,1743820,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
124,SBI,Public Sector,Indore,Self-Employed - Business,8.92,0.51,300000,5724575,5,30,0,0,15600,1743820,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
125,SBI,Public Sector,Indore,Self-Employed - SME,8.92,0.7,300000,13765556,5,30,0,0,15600,1743820,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
126,SBI,Public Sector,Indore,Self-Employed - Startup,9.07,0.34,300000,12020811,5,30,0,2,15600,1725219,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
127,SBI,Public Sector,Indore,Women Applicants,8.87,0.63,300000,10579599,5,30,2,2,15600,1750091,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
128,SBI,Public Sector,Indore,Senior Citizens,9.02,0.61,300000,7956770,5,30,0,0,15600,1731385,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
129,SBI,Public Sector,Indore,NRIs,9.12,0.3,300000,12794625,5,30,3,2,15600,1719087,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
130,SBI,Public Sector,Indore,First Time Home Buyers,8.92,0.51,300000,7645721,5,30,0,0,15600,1743820,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
131,SBI,Public Sector,Nagpur,Salaried - IT/Corporate,8.69,0.7,300000,5268358,5,30,3,0,15200,1727496,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
132,SBI,Public Sector,Nagpur,Salaried - Government/PSU,8.64,0.35,300000,13701985,5,30,0,0,15200,1733765,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
133,SBI,Public Sector,Nagpur,Self-Employed - Professional,8.74,0.38,300000,12987697,5,30,2,2,15200,1721262,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
134,SBI,Public Sector,Nagpur,Self-Employed - Business,8.74,0.56,300000,14701500,5,30,0,0,15200,1721262,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
135,SBI,Public Sector,Nagpur,Self-Employed - SME,8.74,0.48,300000,12395116,5,30,0,3,15200,1721262,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
136,SBI,Public Sector,Nagpur,Self-Employed - Startup,8.89,0.61,300000,12207987,5,30,2,2,15200,1702769,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
137,SBI,Public Sector,Nagpur,Women Applicants,8.69,0.67,300000,7470393,5,30,0,0,15200,1727496,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
138,SBI,Public Sector,Nagpur,Senior Citizens,8.84,0.43,300000,13885202,5,30,0,0,15200,1708898,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
139,SBI,Public Sector,Nagpur,NRIs,8.94,0.52,300000,13436576,5,30,2,2,15200,1696673,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
140,SBI,Public Sector,Nagpur,First Time Home Buyers,8.74,0.34,300000,10667519,5,30,2,0,15200,1721262,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
141,SBI,Public Sector,Surat,Salaried - IT/Corporate,8.42,0.38,300000,14433468,5,30,0,2,16800,1947224,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
142,SBI,Public Sector,Surat,Salaried - Government/PSU,8.37,0.55,300000,11704059,5,30,0,0,16800,1954367,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
143,SBI,Public Sector,Surat,Self-Employed - Professional,8.47,0.36,300000,8626860,5,30,2,4,16800,1940120,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
144,SBI,Public Sector,Surat,Self-Employed - Business,8.47,0.54,300000,5624873,5,30,0,0,16800,1940120,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
