loan_id,bank_name,bank_type,city,audience_type,interest_rate,processing_fee,min_loan_amount,max_loan_amount,min_tenure_years,max_tenure_years,prepayment_charges,foreclosure_charges,avg_salary_required,affordable_loan_amount,special_offers,scraped_date
89,SBI,Public Sector,Jaipur,NRIs,8.64,0.75,300000,12951965,5,30,0,3,16800,1916267,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
90,SBI,Public Sector,Jaipur,First Time Home Buyers,8.44,0.68,300000,9516635,5,30,0,3,16800,1944378,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
91,SBI,Public Sector,Lucknow,Salaried - IT/Corporate,8.62,0.56,300000,11729514,5,30,0,0,16000,1827666,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
92,SBI,Public Sector,Lucknow,Salaried - Government/PSU,8.57,0.75,300000,6319739,5,30,2,4,16000,1834318,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
93,SBI,Public Sector,Lucknow,Self-Employed - Professional,8.67,0.64,300000,12197448,5,30,3,3,16000,1821052,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
94,SBI,Public Sector,Lucknow,Self-Employed - Business,8.67,0.74,300000,5727696,5,30,0,0,16000,1821052,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
95,SBI,Public Sector,Lucknow,Self-Employed - SME,8.67,0.39,300000,14129801,5,30,3,0,16000,1821052,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
96,SBI,Public Sector,Lucknow,Self-Employed - Startup,8.82,0.33,300000,9240048,5,30,0,3,16000,1801432,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
97,SBI,Public Sector,Lucknow,Women Applicants,8.62,0.38,300000,10299911,5,30,0,0,16000,1827666,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
98,SBI,Public Sector,Lucknow,Senior Citizens,8.77,0.71,300000,12309757,5,30,0,4,16000,1807935,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
99,SBI,Public Sector,Lucknow,NRIs,8.87,0.48,300000,9245297,5,30,0,0,16000,1794965,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
100,SBI,Public Sector,Lucknow,First Time Home Buyers,8.67,0.48,300000,8685918,5,30,3,3,16000,1821052,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
101,SBI,Public Sector,Chandigarh,Salaried - IT/Corporate,9.04,0.51,300000,14889390,5,30,2,2,19200,2127895,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
102,SBI,Public Sector,Chandigarh,Salaried - Government/PSU,8.99,0.34,300000,7906681,5,30,0,2,19200,2135509,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
103,SBI,Public Sector,Chandigarh,Self-Employed - Professional,9.09,0.48,300000,5977873,5,30,0,2,19200,2120323,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
104,SBI,Public Sector,Chandigarh,Self-Employed - Business,9.09,0.35,300000,5475929,5,30,0,0,19200,2120323,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
105,SBI,Public Sector,Chandigarh,Self-Employed - SME,9.09,0.74,300000,8245696,5,30,0,2,19200,2120323,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
106,SBI,Public Sector,Chandigarh,Self-Employed - Startup,9.24,0.6,300000,9487001,5,30,0,3,19200,2097858,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
107,SBI,Public Sector,Chandigarh,Women Applicants,9.04,0.64,300000,5088037,5,30,0,0,19200,2127895,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
108,SBI,Public Sector,Chandigarh,Senior Citizens,9.19,0.68,300000,6090190,5,30,0,2,19200,2105305,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
109,SBI,Public Sector,Chandigarh,NRIs,9.29,0.5,300000,14585967,5,30,0,4,19200,2090453,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
110,SBI,Public Sector,Chandigarh,First Time Home Buyers,9.09,0.4,300000,6189986,5,30,0,0,19200,2120323,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
111,SBI,Public Sector,Bhopal,Salaried - IT/Corporate,8.56,0.65,300000,10028375,5,30,2,3,15200,1743870,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
112,SBI,Public Sector,Bhopal,Salaried - Government/PSU,8.51,0.45,300000,9328496,5,30,0,2,15200,1750232,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
113,SBI,Public Sector,Bhopal,Self-Employed - Professional,8.61,0.33,300000,10077763,5,30,3,0,15200,1737544,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
114,SBI,Public Sector,Bhopal,Self-Employed - Business,8.61,0.7,300000,14658383,5,30,0,0,15200,1737544,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
115,SBI,Public Sector,Bhopal,Self-Employed - SME,8.61,0.36,300000,14978060,5,30,0,3,15200,1737544,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
116,SBI,Public Sector,Bhopal,Self-Employed - Startup,8.76,0.45,300000,7006537,5,30,0,0,15200,1718778,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
117,SBI,Public Sector,Bhopal,Women Applicants,8.56,0.51,300000,12948718,5,30,0,0,15200,1743870,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
118,SBI,Public Sector,Bhopal,Senior Citizens,8.71,0.56,300000,11086465,5,30,0,0,15200,1724998,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
119,SBI,Public Sector,Bhopal,NRIs,8.81,0.57,300000,9738910,5,30,0,0,15200,1712593,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
120,SBI,Public Sector,Bhopal,First Time Home Buyers,8.61,0.32,300000,10907194,5,30,0,2,15200,1737544,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
121,SBI,Public Sector,Indore,Salaried - IT/Corporate,8.44,0.33,300000,11778974,5,30,0,0,15600,1805493,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
122,SBI,Public Sector,Indore,Salaried - Government/PSU,8.39,0.29,300000,13407712,5,30,3,0,15600,1812112,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
123,SBI,Public Sector,Indore,Self-Employed - Professional,8.49,0.26,300000,7029156,5,30,0,0,15600,1798912,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
124,SBI,Public Sector,Indore,Self-Employed - Business,8.49,0.51,300000,11738420,5,30,0,0,15600,1798912,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
125,SBI,Public Sector,Indore,Self-Employed - SME,8.49,0.52,300000,14047058,5,30,0,3,15600,1798912,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
126,SBI,Public Sector,Indore,Self-Employed - Startup,8.64,0.59,300000,8965108,5,30,0,2,15600,1779391,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
127,SBI,Public Sector,Indore,Women Applicants,8.44,0.42,300000,14398595,5,30,0,0,15600,1805493,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
128,SBI,Public Sector,Indore,Senior Citizens,8.59,0.66,300000,5236802,5,30,0,0,15600,1785861,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
129,SBI,Public Sector,Indore,NRIs,8.69,0.26,300000,8294912,5,30,0,0,15600,1772956,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
130,SBI,Public Sector,Indore,First Time Home Buyers,8.49,0.53,300000,11211793,5,30,0,2,15600,1798912,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
131,SBI,Public Sector,Nagpur,Salaried - IT/Corporate,8.53,0.66,300000,5393501,5,30,2,0,15200,1747683,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
132,SBI,Public Sector,Nagpur,Salaried - Government/PSU,8.48,0.33,300000,14472547,5,30,0,0,15200,1754066,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
133,SBI,Public Sector,Nagpur,Self-Employed - Professional,8.58,0.51,300000,5833617,5,30,2,0,15200,1741335,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
134,SBI,Public Sector,Nagpur,Self-Employed - Business,8.58,0.35,300000,8715556,5,30,0,2,15200,1741335,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
135,SBI,Public Sector,Nagpur,Self-Employed - SME,8.58,0.65,300000,14832490,5,30,0,2,15200,1741335,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
136,SBI,Public Sector,Nagpur,Self-Employed - Startup,8.73,0.26,300000,7509605,5,30,0,0,15200,1722506,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
137,SBI,Public Sector,Nagpur,Women Applicants,8.53,0.61,300000,9697271,5,30,0,0,15200,1747683,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
138,SBI,Public Sector,Nagpur,Senior Citizens,8.68,0.49,300000,8342151,5,30,0,2,15200,1728747,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
139,SBI,Public Sector,Nagpur,NRIs,8.78,0.3,300000,5423228,5,30,0,0,15200,1716300,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
140,SBI,Public Sector,Nagpur,First Time Home Buyers,8.58,0.62,300000,8331723,5,30,0,2,15200,1741335,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
141,SBI,Public Sector,Surat,Salaried - IT/Corporate,8.84,0.46,300000,11151264,5,30,0,3,16800,1888783,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
142,SBI,Public Sector,Surat,Salaried - Government/PSU,8.79,0.73,300000,12727550,5,30,0,0,16800,1895596,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
143,SBI,Public Sector,Surat,Self-Employed - Professional,8.89,0.52,300000,13770135,5,30,2,0,16800,1882007,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
144,SBI,Public Sector,Surat,Self-Employed - Business,8.89,0.6,300000,14769536,5,30,0,0,16800,1882007,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
