loan_id,bank_name,bank_type,city,audience_type,interest_rate,processing_fee,min_loan_amount,max_loan_amount,min_tenure_years,max_tenure_years,prepayment_charges,foreclosure_charges,avg_salary_required,affordable_loan_amount,special_offers,scraped_date
18,SBI,Public Sector,Delhi,Senior Citizens,8.69,0.72,300000,10660984,5,30,0,2,20800,2363942,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
19,SBI,Public Sector,Delhi,NRIs,8.79,0.36,300000,13570879,5,30,0,2,20800,2346928,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
20,SBI,Public Sector,Delhi,First Time Home Buyers,8.59,0.74,300000,9835354,5,30,0,3,20800,2381148,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
21,SBI,Public Sector,Bangalore,Salaried - IT/Corporate,9.24,0.69,300000,5834401,5,30,0,0,23200,2534912,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
22,SBI,Public Sector,Bangalore,Salaried - Government/PSU,9.19,0.3,300000,7482606,5,30,0,2,23200,2543910,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
23,SBI,Public Sector,Bangalore,Self-Employed - Professional,9.29,0.27,300000,13817141,5,30,2,2,23200,2525964,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
24,SBI,Public Sector,Bangalore,Self-Employed - Business,9.29,0.37,300000,6532664,5,30,0,3,23200,2525964,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
25,SBI,Public Sector,Bangalore,Self-Employed - SME,9.29,0.6,300000,11819632,5,30,0,2,23200,2525964,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
26,SBI,Public Sector,Bangalore,Self-Employed - Startup,9.44,0.57,300000,13271366,5,30,2,0,23200,2499416,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
27,SBI,Public Sector,Bangalore,Women Applicants,9.24,0.66,300000,8700362,5,30,3,3,23200,2534912,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
28,SBI,Public Sector,Bangalore,Senior Citizens,9.39,0.32,300000,12095600,5,30,0,4,23200,2508217,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
29,SBI,Public Sector,Bangalore,NRIs,9.49,0.25,300000,11851177,5,30,0,0,23200,2490664,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
30,SBI,Public Sector,Bangalore,First Time Home Buyers,9.29,0.39,300000,5278713,5,30,0,0,23200,2525964,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
31,SBI,Public Sector,Hyderabad,Salaried - IT/Corporate,8.7,0.44,300000,6402631,5,30,0,0,20000,2271377,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
32,SBI,Public Sector,Hyderabad,Salaried - Government/PSU,8.65,0.56,300000,9755724,5,30,2,4,20000,2279617,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
33,SBI,Public Sector,Hyderabad,Self-Employed - Professional,8.75,0.33,300000,10610668,5,30,0,0,20000,2263184,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
34,SBI,Public Sector,Hyderabad,Self-Employed - Business,8.75,0.49,300000,7120757,5,30,3,3,20000,2263184,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
35,SBI,Public Sector,Hyderabad,Self-Employed - SME,8.75,0.74,300000,8482479,5,30,0,0,20000,2263184,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
36,SBI,Public Sector,Hyderabad,Self-Employed - Startup,8.9,0.34,300000,9569542,5,30,0,0,20000,2238877,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
37,SBI,Public Sector,Hyderabad,Women Applicants,8.7,0.52,300000,12114870,5,30,0,2,20000,2271377,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
38,SBI,Public Sector,Hyderabad,Senior Citizens,8.85,0.3,300000,10934011,5,30,0,0,20000,2246934,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
39,SBI,Public Sector,Hyderabad,NRIs,8.95,0.72,300000,9779986,5,30,0,2,20000,2230866,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
40,SBI,Public Sector,Hyderabad,First Time Home Buyers,8.75,0.48,300000,10881827,5,30,0,2,20000,2263184,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
41,SBI,Public Sector,Chennai,Salaried - IT/Corporate,8.94,0.52,300000,5190576,5,30,3,2,19200,2143166,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
42,SBI,Public Sector,Chennai,Salaried - Government/PSU,8.89,0.64,300000,5265612,5,30,2,2,19200,2150866,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
43,SBI,Public Sector,Chennai,Self-Employed - Professional,8.99,0.62,300000,6291069,5,30,2,2,19200,2135509,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
44,SBI,Public Sector,Chennai,Self-Employed - Business,8.99,0.74,300000,14213452,5,30,0,0,19200,2135509,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
45,SBI,Public Sector,Chennai,Self-Employed - SME,8.99,0.32,300000,11674870,5,30,3,0,19200,2135509,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
46,SBI,Public Sector,Chennai,Self-Employed - Startup,9.14,0.75,300000,14331443,5,30,2,0,19200,2112793,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
47,SBI,Public Sector,Chennai,Women Applicants,8.94,0.52,300000,10361804,5,30,0,3,19200,2143166,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
48,SBI,Public Sector,Chennai,Senior Citizens,9.09,0.33,300000,12575414,5,30,0,0,19200,2120323,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
49,SBI,Public Sector,Chennai,NRIs,9.19,0.32,300000,7294978,5,30,0,0,19200,2105305,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
50,SBI,Public Sector,Chennai,First Time Home Buyers,8.99,0.74,300000,13091421,5,30,2,0,19200,2135509,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
51,SBI,Public Sector,Kolkata,Salaried - IT/Corporate,8.32,0.28,300000,6983951,5,30,0,3,18000,2101663,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
52,SBI,Public Sector,Kolkata,Salaried - Government/PSU,8.27,0.31,300000,9241857,5,30,0,2,18000,2109404,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
53,SBI,Public Sector,Kolkata,Self-Employed - Professional,8.37,0.51,300000,7765160,5,30,0,0,18000,2093965,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
54,SBI,Public Sector,Kolkata,Self-Employed - Business,8.37,0.71,300000,13369223,5,30,2,0,18000,2093965,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
55,SBI,Public Sector,Kolkata,Self-Employed - SME,8.37,0.44,300000,5961973,5,30,2,4,18000,2093965,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
56,SBI,Public Sector,Kolkata,Self-Employed - Startup,8.52,0.4,300000,9447084,5,30,2,2,18000,2071133,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
57,SBI,Public Sector,Kolkata,Women Applicants,8.32,0.73,300000,13284339,5,30,0,0,18000,2101663,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
58,SBI,Public Sector,Kolkata,Senior Citizens,8.47,0.37,300000,12126938,5,30,3,0,18000,2078700,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
59,SBI,Public Sector,Kolkata,NRIs,8.57,0.5,300000,11595005,5,30,0,3,18000,2063607,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
60,SBI,Public Sector,Kolkata,First Time Home Buyers,8.37,0.45,300000,9219210,5,30,0,3,18000,2093965,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
61,SBI,Public Sector,Pune,Salaried - IT/Corporate,8.68,0.27,300000,9699082,5,30,0,0,20400,2320161,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
62,SBI,Public Sector,Pune,Salaried - Government/PSU,8.63,0.58,300000,13309484,5,30,0,0,20400,2328584,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
63,SBI,Public Sector,Pune,Self-Employed - Professional,8.73,0.54,300000,10643532,5,30,0,0,20400,2311785,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
64,SBI,Public Sector,Pune,Self-Employed - Business,8.73,0.53,300000,11337766,5,30,0,3,20400,2311785,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
65,SBI,Public Sector,Pune,Self-Employed - SME,8.73,0.35,300000,7629368,5,30,0,0,20400,2311785,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
66,SBI,Public Sector,Pune,Self-Employed - Startup,8.88,0.46,300000,12173508,5,30,3,0,20400,2286936,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
67,SBI,Public Sector,Pune,Women Applicants,8.68,0.68,300000,12470965,5,30,0,3,20400,2320161,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
68,SBI,Public Sector,Pune,Senior Citizens,8.83,0.56,300000,5359584,5,30,0,2,20400,2295173,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
69,SBI,Public Sector,Pune,NRIs,8.93,0.37,300000,11204507,5,30,3,0,20400,2278746,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
70,SBI,Public Sector,Pune,First Time Home Buyers,8.73,0.66,300000,7571882,5,30,2,2,20400,2311785,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
71,SBI,Public Sector,Ahmedabad,Salaried - IT/Corporate,8.65,0.42,300000,8906991,5,30,0,2,18400,2097247,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
72,SBI,Public Sector,Ahmedabad,Salaried - Government/PSU,8.6,0.53,300000,10259373,5,30,0,0,18400,2104871,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
73,SBI,Public Sector,Ahmedabad,Self-Employed - Professional,8.7,0.25,300000,14858174,5,30,0,2,18400,2089667,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
74,SBI,Public Sector,Ahmedabad,Self-Employed - Business,8.7,0.68,300000,7717081,5,30,0,0,18400,2089667,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
75,SBI,Public Sector,Ahmedabad,Self-Employed - SME,8.7,0.27,300000,8835831,5,30,3,2,18400,2089667,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
76,SBI,Public Sector,Ahmedabad,Self-Employed - Startup,8.85,0.25,300000,7844117,5,30,3,0,18400,2067179,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
77,SBI,Public Sector,Ahmedabad,Women Applicants,8.65,0.28,300000,7656007,5,30,0,2,18400,2097247,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
78,SBI,Public Sector,Ahmedabad,Senior Citizens,8.8,0.55,300000,8590255,5,30,0,2,18400,2074633,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
79,SBI,Public Sector,Ahmedabad,NRIs,8.9,0.71,300000,9567543,5,30,0,3,18400,2059767,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
80,SBI,Public Sector,Ahmedabad,First Time Home Buyers,8.7,0.5,300000,10361242,5,30,0,0,18400,2089667,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
81,SBI,Public Sector,Jaipur,Salaried - IT/Corporate,8.59,0.37,300000,8417126,5,30,0,2,16800,1923235,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
82,SBI,Public Sector,Jaipur,Salaried - Government/PSU,8.54,0.52,300000,8941746,5,30,0,2,16800,1930243,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
83,SBI,Public Sector,Jaipur,Self-Employed - Professional,8.64,0.7,300000,6999821,5,30,0,2,16800,1916267,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
84,SBI,Public Sector,Jaipur,Self-Employed - Business,8.64,0.27,300000,8833525,5,30,0,0,16800,1916267,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
85,SBI,Public Sector,Jaipur,Self-Employed - SME,8.64,0.28,300000,12349436,5,30,3,0,16800,1916267,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
86,SBI,Public Sector,Jaipur,Self-Employed - Startup,8.79,0.46,300000,6984701,5,30,0,2,16800,1895596,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
87,SBI,Public Sector,Jaipur,Women Applicants,8.59,0.7,300000,6990145,5,30,0,2,16800,1923235,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
88,SBI,Public Sector,Jaipur,Senior Citizens,8.74,0.66,300000,5967775,5,30,0,0,16800,1902448,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
89,SBI,Public Sector,Jaipur,NRIs,8.84,0.29,300000,12892421,5,30,0,0,16800,1888783,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
90,SBI,Public Sector,Jaipur,First Time Home Buyers,8.64,0.43,300000,6638934,5,30,0,0,16800,1916267,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
91,SBI,Public Sector,Lucknow,Salaried - IT/Corporate,8.98,0.56,300000,6596517,5,30,0,3,16000,1780864,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
92,SBI,Public Sector,Lucknow,Salaried - Government/PSU,8.93,0.45,300000,12177100,5,30,0,2,16000,1787252,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
93,SBI,Public Sector,Lucknow,Self-Employed - Professional,9.03,0.6,300000,12840346,5,30,2,0,16000,1774512,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
94,SBI,Public Sector,Lucknow,Self-Employed - Business,9.03,0.74,300000,14686328,5,30,0,2,16000,1774512,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
95,SBI,Public Sector,Lucknow,Self-Employed - SME,9.03,0.45,300000,5836405,5,30,2,0,16000,1774512,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
96,SBI,Public Sector,Lucknow,Self-Employed - Startup,9.18,0.39,300000,6062755,5,30,0,0,16000,1755666,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
97,SBI,Public Sector,Lucknow,Women Applicants,8.98,0.4,300000,7549198,5,30,0,2,16000,1780864,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
98,SBI,Public Sector,Lucknow,Senior Citizens,9.13,0.32,300000,11396085,5,30,2,3,16000,1761913,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
99,SBI,Public Sector,Lucknow,NRIs,9.23,0.51,300000,9509243,5,30,0,0,16000,1749454,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
100,SBI,Public Sector,Lucknow,First Time Home Buyers,9.03,0.66,300000,10431187,5,30,0,0,16000,1774512,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
101,SBI,Public Sector,Chandigarh,Salaried - IT/Corporate,8.58,0.29,300000,8927646,5,30,0,0,19200,2199581,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
102,SBI,Public Sector,Chandigarh,Salaried - Government/PSU,8.53,0.49,300000,8490724,5,30,0,0,19200,2207599,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
103,SBI,Public Sector,Chandigarh,Self-Employed - Professional,8.63,0.46,300000,8416193,5,30,3,3,19200,2191609,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
104,SBI,Public Sector,Chandigarh,Self-Employed - Business,8.63,0.26,300000,6825997,5,30,0,0,19200,2191609,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
105,SBI,Public Sector,Chandigarh,Self-Employed - SME,8.63,0.65,300000,8992415,5,30,2,0,19200,2191609,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
106,SBI,Public Sector,Chandigarh,Self-Employed - Startup,8.78,0.43,300000,7658027,5,30,0,2,19200,2167958,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
107,SBI,Public Sector,Chandigarh,Women Applicants,8.58,0.63,300000,9169474,5,30,0,0,19200,2199581,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
108,SBI,Public Sector,Chandigarh,Senior Citizens,8.73,0.44,300000,6496302,5,30,0,0,19200,2175797,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
109,SBI,Public Sector,Chandigarh,NRIs,8.83,0.32,300000,5608746,5,30,0,2,19200,2160163,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
110,SBI,Public Sector,Chandigarh,First Time Home Buyers,8.63,0.53,300000,5235650,5,30,0,0,19200,2191609,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
111,SBI,Public Sector,Bhopal,Salaried - IT/Corporate,8.79,0.38,300000,7626555,5,30,0,4,15200,1715063,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
112,SBI,Public Sector,Bhopal,Salaried - Government/PSU,8.74,0.25,300000,7618695,5,30,0,4,15200,1721262,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
113,SBI,Public Sector,Bhopal,Self-Employed - Professional,8.84,0.69,300000,5539565,5,30,0,3,15200,1708898,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
114,SBI,Public Sector,Bhopal,Self-Employed - Business,8.84,0.36,300000,10012593,5,30,0,0,15200,1708898,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
115,SBI,Public Sector,Bhopal,Self-Employed - SME,8.84,0.61,300000,7521598,5,30,0,2,15200,1708898,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
116,SBI,Public Sector,Bhopal,Self-Employed - Startup,8.99,0.28,300000,9824762,5,30,0,0,15200,1690611,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
117,SBI,Public Sector,Bhopal,Women Applicants,8.79,0.63,300000,11066812,5,30,0,3,15200,1715063,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
118,SBI,Public Sector,Bhopal,Senior Citizens,8.94,0.66,300000,11486294,5,30,3,2,15200,1696673,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
119,SBI,Public Sector,Bhopal,NRIs,9.04,0.42,300000,11448545,5,30,0,0,15200,1684583,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
120,SBI,Public Sector,Bhopal,First Time Home Buyers,8.84,0.6,300000,6275511,5,30,0,2,15200,1708898,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
121,SBI,Public Sector,Indore,Salaried - IT/Corporate,9.15,0.26,300000,8801048,5,30,0,2,15600,1715425,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
122,SBI,Public Sector,Indore,Salaried - Government/PSU,9.1,0.66,300000,14088759,5,30,0,2,15600,1721536,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
123,SBI,Public Sector,Indore,Self-Employed - Professional,9.2,0.25,300000,12046625,5,30,0,0,15600,1709347,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
124,SBI,Public Sector,Indore,Self-Employed - Business,9.2,0.61,300000,9749352,5,30,0,3,15600,1709347,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
125,SBI,Public Sector,Indore,Self-Employed - SME,9.2,0.72,300000,11954486,5,30,2,0,15600,1709347,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
126,SBI,Public Sector,Indore,Self-Employed - Startup,9.35,0.66,300000,14884979,5,30,0,0,15600,1691317,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
127,SBI,Public Sector,Indore,Women Applicants,9.15,0.52,300000,8246801,5,30,2,3,15600,1715425,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
128,SBI,Public Sector,Indore,Senior Citizens,9.3,0.59,300000,13885718,5,30,2,2,15600,1697294,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
129,SBI,Public Sector,Indore,NRIs,9.4,0.7,300000,9467859,5,30,0,3,15600,1685373,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
130,SBI,Public Sector,Indore,First Time Home Buyers,9.2,0.57,300000,7386612,5,30,2,2,15600,1709347,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
131,SBI,Public Sector,Nagpur,Salaried - IT/Corporate,8.6,0.58,300000,9360058,5,30,0,2,15200,1738806,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
132,SBI,Public Sector,Nagpur,Salaried - Government/PSU,8.55,0.56,300000,14323847,5,30,2,3,15200,1745139,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
133,SBI,Public Sector,Nagpur,Self-Employed - Professional,8.65,0.32,300000,13380218,5,30,2,3,15200,1732509,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
134,SBI,Public Sector,Nagpur,Self-Employed - Business,8.65,0.57,300000,5585622,5,30,0,3,15200,1732509,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
135,SBI,Public Sector,Nagpur,Self-Employed - SME,8.65,0.28,300000,10601225,5,30,0,3,15200,1732509,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
136,SBI,Public Sector,Nagpur,Self-Employed - Startup,8.8,0.27,300000,5766553,5,30,0,2,15200,1713827,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
137,SBI,Public Sector,Nagpur,Women Applicants,8.6,0.37,300000,11839828,5,30,0,4,15200,1738806,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
138,SBI,Public Sector,Nagpur,Senior Citizens,8.75,0.48,300000,12187664,5,30,0,0,15200,1720019,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
139,SBI,Public Sector,Nagpur,NRIs,8.85,0.69,300000,8805200,5,30,0,2,15200,1707670,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
140,SBI,Public Sector,Nagpur,First Time Home Buyers,8.65,0.72,300000,10545833,5,30,2,0,15200,1732509,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
141,SBI,Public Sector,Surat,Salaried - IT/Corporate,8.43,0.3,300000,7756784,5,30,2,0,16800,1945800,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
142,SBI,Public Sector,Surat,Salaried - Government/PSU,8.38,0.51,300000,5772504,5,30,2,2,16800,1952935,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
143,SBI,Public Sector,Surat,Self-Employed - Professional,8.48,0.44,300000,10732523,5,30,0,2,16800,1938705,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
144,SBI,Public Sector,Surat,Self-Employed - Business,8.48,0.7,300000,9551111,5,30,0,2,16800,1938705,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
