loan_id,bank_name,bank_type,city,audience_type,interest_rate,processing_fee,min_loan_amount,max_loan_amount,min_tenure_years,max_tenure_years,prepayment_charges,foreclosure_charges,avg_salary_required,affordable_loan_amount,special_offers,scraped_date
22,SBI,Public Sector,Bangalore,Salaried - Government/PSU,9.09,0.27,300000,13037538,5,30,3,2,23200,2562057,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
23,SBI,Public Sector,Bangalore,Self-Employed - Professional,9.19,0.54,300000,14080204,5,30,0,2,23200,2543910,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
24,SBI,Public Sector,Bangalore,Self-Employed - Business,9.19,0.61,300000,7762627,5,30,0,3,23200,2543910,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
25,SBI,Public Sector,Bangalore,Self-Employed - SME,9.19,0.32,300000,10562721,5,30,2,4,23200,2543910,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
26,SBI,Public Sector,Bangalore,Self-Employed - Startup,9.34,0.66,300000,11392808,5,30,0,0,23200,2517066,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
27,SBI,Public Sector,Bangalore,Women Applicants,9.14,0.75,300000,13130165,5,30,0,3,23200,2552958,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
28,SBI,Public Sector,Bangalore,Senior Citizens,9.29,0.72,300000,9689014,5,30,3,0,23200,2525964,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
29,SBI,Public Sector,Bangalore,NRIs,9.39,0.4,300000,7266178,5,30,2,0,23200,2508217,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
30,SBI,Public Sector,Bangalore,First Time Home Buyers,9.19,0.51,300000,5501369,5,30,0,0,23200,2543910,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
31,SBI,Public Sector,Hyderabad,Salaried - IT/Corporate,8.94,0.74,300000,10591020,5,30,0,2,20000,2232464,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
32,SBI,Public Sector,Hyderabad,Salaried - Government/PSU,8.89,0.45,300000,11238424,5,30,0,0,20000,2240485,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
33,SBI,Public Sector,Hyderabad,Self-Employed - Professional,8.99,0.38,300000,14915413,5,30,0,0,20000,2224488,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
34,SBI,Public Sector,Hyderabad,Self-Employed - Business,8.99,0.67,300000,13139724,5,30,3,2,20000,2224488,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
35,SBI,Public Sector,Hyderabad,Self-Employed - SME,8.99,0.6,300000,6732677,5,30,2,0,20000,2224488,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
36,SBI,Public Sector,Hyderabad,Self-Employed - Startup,9.14,0.49,300000,12024036,5,30,0,0,20000,2200826,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
37,SBI,Public Sector,Hyderabad,Women Applicants,8.94,0.55,300000,9733488,5,30,0,2,20000,2232464,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
38,SBI,Public Sector,Hyderabad,Senior Citizens,9.09,0.47,300000,11094522,5,30,3,0,20000,2208670,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
39,SBI,Public Sector,Hyderabad,NRIs,9.19,0.44,300000,13991554,5,30,0,2,20000,2193026,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
40,SBI,Public Sector,Hyderabad,First Time Home Buyers,8.99,0.61,300000,11801704,5,30,0,0,20000,2224488,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
41,SBI,Public Sector,Chennai,Salaried - IT/Corporate,8.66,0.45,300000,11728014,5,30,0,0,19200,2186846,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
42,SBI,Public Sector,Chennai,Salaried - Government/PSU,8.61,0.67,300000,7612948,5,30,0,0,19200,2194792,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
43,SBI,Public Sector,Chennai,Self-Employed - Professional,8.71,0.46,300000,11311397,5,30,0,0,19200,2178945,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
44,SBI,Public Sector,Chennai,Self-Employed - Business,8.71,0.46,300000,12605366,5,30,3,0,19200,2178945,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
45,SBI,Public Sector,Chennai,Self-Employed - SME,8.71,0.3,300000,9190419,5,30,3,0,19200,2178945,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
46,SBI,Public Sector,Chennai,Self-Employed - Startup,8.86,0.48,300000,11060941,5,30,3,0,19200,2155506,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
47,SBI,Public Sector,Chennai,Women Applicants,8.66,0.72,300000,7157516,5,30,0,0,19200,2186846,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
48,SBI,Public Sector,Chennai,Senior Citizens,8.81,0.26,300000,9315133,5,30,2,0,19200,2163275,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
49,SBI,Public Sector,Chennai,NRIs,8.91,0.38,300000,11009687,5,30,0,0,19200,2147781,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
50,SBI,Public Sector,Chennai,First Time Home Buyers,8.71,0.72,300000,8953477,5,30,0,3,19200,2178945,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
51,SBI,Public Sector,Kolkata,Salaried - IT/Corporate,8.67,0.57,300000,8807828,5,30,0,0,18000,2048684,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
52,SBI,Public Sector,Kolkata,Salaried - Government/PSU,8.62,0.49,300000,11794713,5,30,0,0,18000,2056125,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
53,SBI,Public Sector,Kolkata,Self-Employed - Professional,8.72,0.47,300000,8291601,5,30,0,3,18000,2041285,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
54,SBI,Public Sector,Kolkata,Self-Employed - Business,8.72,0.53,300000,8165635,5,30,0,0,18000,2041285,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
55,SBI,Public Sector,Kolkata,Self-Employed - SME,8.72,0.49,300000,5200643,5,30,0,2,18000,2041285,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
56,SBI,Public Sector,Kolkata,Self-Employed - Startup,8.87,0.66,300000,10596515,5,30,2,2,18000,2019335,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
57,SBI,Public Sector,Kolkata,Women Applicants,8.67,0.57,300000,13019816,5,30,3,2,18000,2048684,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
58,SBI,Public Sector,Kolkata,Senior Citizens,8.82,0.47,300000,13873238,5,30,3,3,18000,2026611,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
59,SBI,Public Sector,Kolkata,NRIs,8.92,0.62,300000,13534612,5,30,0,0,18000,2012100,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
60,SBI,Public Sector,Kolkata,First Time Home Buyers,8.72,0.54,300000,5142596,5,30,0,2,18000,2041285,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
61,SBI,Public Sector,Pune,Salaried - IT/Corporate,8.7,0.3,300000,6925264,5,30,0,0,20400,2316805,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
62,SBI,Public Sector,Pune,Salaried - Government/PSU,8.65,0.62,300000,5909471,5,30,2,0,20400,2325209,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
63,SBI,Public Sector,Pune,Self-Employed - Professional,8.75,0.66,300000,5634670,5,30,0,2,20400,2308447,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
64,SBI,Public Sector,Pune,Self-Employed - Business,8.75,0.62,300000,13332601,5,30,2,2,20400,2308447,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
65,SBI,Public Sector,Pune,Self-Employed - SME,8.75,0.57,300000,5587355,5,30,0,0,20400,2308447,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
66,SBI,Public Sector,Pune,Self-Employed - Startup,8.9,0.44,300000,6257789,5,30,2,2,20400,2283655,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
67,SBI,Public Sector,Pune,Women Applicants,8.7,0.34,300000,11096991,5,30,0,0,20400,2316805,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
68,SBI,Public Sector,Pune,Senior Citizens,8.85,0.73,300000,9614392,5,30,0,0,20400,2291873,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
69,SBI,Public Sector,Pune,NRIs,8.95,0.27,300000,6713998,5,30,0,2,20400,2275483,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
70,SBI,Public Sector,Pune,First Time Home Buyers,8.75,0.37,300000,5995235,5,30,0,0,20400,2308447,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
71,SBI,Public Sector,Ahmedabad,Salaried - IT/Corporate,8.8,0.52,300000,14426131,5,30,0,0,18400,2074633,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
72,SBI,Public Sector,Ahmedabad,Salaried - Government/PSU,8.75,0.58,300000,14489240,5,30,2,3,18400,2082129,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
73,SBI,Public Sector,Ahmedabad,Self-Employed - Professional,8.85,0.74,300000,13307465,5,30,0,3,18400,2067179,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
74,SBI,Public Sector,Ahmedabad,Self-Employed - Business,8.85,0.61,300000,8150458,5,30,0,3,18400,2067179,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
75,SBI,Public Sector,Ahmedabad,Self-Employed - SME,8.85,0.54,300000,11559003,5,30,0,0,18400,2067179,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
76,SBI,Public Sector,Ahmedabad,Self-Employed - Startup,9.0,0.64,300000,12549408,5,30,0,0,18400,2045067,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
77,SBI,Public Sector,Ahmedabad,Women Applicants,8.8,0.44,300000,13896493,5,30,0,0,18400,2074633,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
78,SBI,Public Sector,Ahmedabad,Senior Citizens,8.95,0.4,300000,11231818,5,30,2,2,18400,2052396,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
79,SBI,Public Sector,Ahmedabad,NRIs,9.05,0.54,300000,10023728,5,30,0,0,18400,2037778,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
80,SBI,Public Sector,Ahmedabad,First Time Home Buyers,8.85,0.35,300000,5726634,5,30,0,2,18400,2067179,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
81,SBI,Public Sector,Jaipur,Salaried - IT/Corporate,8.88,0.67,300000,6285621,5,30,0,0,16800,1883359,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
82,SBI,Public Sector,Jaipur,Salaried - Government/PSU,8.83,0.57,300000,7546334,5,30,0,2,16800,1890142,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
83,SBI,Public Sector,Jaipur,Self-Employed - Professional,8.93,0.72,300000,13819419,5,30,0,0,16800,1876614,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
84,SBI,Public Sector,Jaipur,Self-Employed - Business,8.93,0.25,300000,14756581,5,30,0,2,16800,1876614,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
85,SBI,Public Sector,Jaipur,Self-Employed - SME,8.93,0.39,300000,5557977,5,30,2,0,16800,1876614,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
86,SBI,Public Sector,Jaipur,Self-Employed - Startup,9.08,0.69,300000,8386477,5,30,2,0,16800,1856604,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
87,SBI,Public Sector,Jaipur,Women Applicants,8.88,0.35,300000,13136200,5,30,0,0,16800,1883359,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
88,SBI,Public Sector,Jaipur,Senior Citizens,9.03,0.71,300000,5000199,5,30,0,4,16800,1863237,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
89,SBI,Public Sector,Jaipur,NRIs,9.13,0.49,300000,11447919,5,30,0,2,16800,1850009,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
90,SBI,Public Sector,Jaipur,First Time Home Buyers,8.93,0.55,300000,11309684,5,30,0,0,16800,1876614,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
91,SBI,Public Sector,Lucknow,Salaried - IT/Corporate,8.82,0.41,300000,6240340,5,30,2,0,16000,1801432,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
92,SBI,Public Sector,Lucknow,Salaried - Government/PSU,8.77,0.55,300000,7554994,5,30,2,3,16000,1807935,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
93,SBI,Public Sector,Lucknow,Self-Employed - Professional,8.87,0.35,300000,12391321,5,30,0,2,16000,1794965,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
94,SBI,Public Sector,Lucknow,Self-Employed - Business,8.87,0.36,300000,13334501,5,30,0,3,16000,1794965,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
95,SBI,Public Sector,Lucknow,Self-Employed - SME,8.87,0.62,300000,12409921,5,30,3,0,16000,1794965,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
96,SBI,Public Sector,Lucknow,Self-Employed - Startup,9.02,0.32,300000,11132779,5,30,0,3,16000,1775779,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
97,SBI,Public Sector,Lucknow,Women Applicants,8.82,0.71,300000,9735363,5,30,2,4,16000,1801432,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
98,SBI,Public Sector,Lucknow,Senior Citizens,8.97,0.72,300000,11656085,5,30,0,2,16000,1782139,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
99,SBI,Public Sector,Lucknow,NRIs,9.07,0.33,300000,6073096,5,30,0,0,16000,1769455,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
100,SBI,Public Sector,Lucknow,First Time Home Buyers,8.87,0.33,300000,7155815,5,30,0,0,16000,1794965,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
101,SBI,Public Sector,Chandigarh,Salaried - IT/Corporate,8.54,0.26,300000,5894934,5,30,0,0,19200,2205992,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
102,SBI,Public Sector,Chandigarh,Salaried - Government/PSU,8.49,0.74,300000,6029176,5,30,0,0,19200,2214046,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
103,SBI,Public Sector,Chandigarh,Self-Employed - Professional,8.59,0.54,300000,7005536,5,30,2,0,19200,2197983,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
104,SBI,Public Sector,Chandigarh,Self-Employed - Business,8.59,0.71,300000,9776109,5,30,0,2,19200,2197983,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
105,SBI,Public Sector,Chandigarh,Self-Employed - SME,8.59,0.33,300000,10139191,5,30,0,0,19200,2197983,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
106,SBI,Public Sector,Chandigarh,Self-Employed - Startup,8.74,0.66,300000,11592093,5,30,0,0,19200,2174226,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
107,SBI,Public Sector,Chandigarh,Women Applicants,8.54,0.44,300000,11812123,5,30,0,0,19200,2205992,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
108,SBI,Public Sector,Chandigarh,Senior Citizens,8.69,0.51,300000,8269397,5,30,0,0,19200,2182100,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
109,SBI,Public Sector,Chandigarh,NRIs,8.79,0.69,300000,5627075,5,30,0,2,19200,2166395,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
110,SBI,Public Sector,Chandigarh,First Time Home Buyers,8.59,0.27,300000,8186263,5,30,3,2,19200,2197983,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
111,SBI,Public Sector,Bhopal,Salaried - IT/Corporate,8.4,0.36,300000,14542343,5,30,0,0,15200,1764355,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
112,SBI,Public Sector,Bhopal,Salaried - Government/PSU,8.35,0.68,300000,5962201,5,30,0,0,15200,1770833,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
113,SBI,Public Sector,Bhopal,Self-Employed - Professional,8.45,0.7,300000,11964855,5,30,0,0,15200,1757913,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
114,SBI,Public Sector,Bhopal,Self-Employed - Business,8.45,0.38,300000,14153643,5,30,0,0,15200,1757913,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
115,SBI,Public Sector,Bhopal,Self-Employed - SME,8.45,0.41,300000,12564882,5,30,0,0,15200,1757913,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
116,SBI,Public Sector,Bhopal,Self-Employed - Startup,8.6,0.47,300000,8693879,5,30,0,0,15200,1738806,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
117,SBI,Public Sector,Bhopal,Women Applicants,8.4,0.72,300000,8643700,5,30,0,0,15200,1764355,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
118,SBI,Public Sector,Bhopal,Senior Citizens,8.55,0.31,300000,6813906,5,30,2,0,15200,1745139,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
119,SBI,Public Sector,Bhopal,NRIs,8.65,0.74,300000,13460071,5,30,3,0,15200,1732509,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
120,SBI,Public Sector,Bhopal,First Time Home Buyers,8.45,0.39,300000,14679742,5,30,3,2,15200,1757913,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
121,SBI,Public Sector,Indore,Salaried - IT/Corporate,8.43,0.47,300000,6339196,5,30,0,0,15600,1806814,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
122,SBI,Public Sector,Indore,Salaried - Government/PSU,8.38,0.62,300000,11507119,5,30,0,3,15600,1813440,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
123,SBI,Public Sector,Indore,Self-Employed - Professional,8.48,0.35,300000,10649072,5,30,2,4,15600,1800226,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
124,SBI,Public Sector,Indore,Self-Employed - Business,8.48,0.69,300000,7453538,5,30,3,0,15600,1800226,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
125,SBI,Public Sector,Indore,Self-Employed - SME,8.48,0.42,300000,9346565,5,30,0,0,15600,1800226,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
126,SBI,Public Sector,Indore,Self-Employed - Startup,8.63,0.61,300000,9329815,5,30,0,3,15600,1780682,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
127,SBI,Public Sector,Indore,Women Applicants,8.43,0.51,300000,13187026,5,30,0,2,15600,1806814,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
128,SBI,Public Sector,Indore,Senior Citizens,8.58,0.68,300000,12871440,5,30,2,0,15600,1787160,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
129,SBI,Public Sector,Indore,NRIs,8.68,0.53,300000,11305119,5,30,0,2,15600,1774240,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
130,SBI,Public Sector,Indore,First Time Home Buyers,8.48,0.38,300000,7349085,5,30,2,2,15600,1800226,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
131,SBI,Public Sector,Nagpur,Salaried - IT/Corporate,8.41,0.65,300000,11849075,5,30,0,2,15200,1763064,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
132,SBI,Public Sector,Nagpur,Salaried - Government/PSU,8.36,0.71,300000,10533310,5,30,0,2,15200,1769534,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
133,SBI,Public Sector,Nagpur,Self-Employed - Professional,8.46,0.32,300000,9589177,5,30,0,0,15200,1756629,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
134,SBI,Public Sector,Nagpur,Self-Employed - Business,8.46,0.57,300000,5490731,5,30,0,0,15200,1756629,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
135,SBI,Public Sector,Nagpur,Self-Employed - SME,8.46,0.55,300000,14524357,5,30,0,0,15200,1756629,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
136,SBI,Public Sector,Nagpur,Self-Employed - Startup,8.61,0.35,300000,11894730,5,30,0,0,15200,1737544,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
137,SBI,Public Sector,Nagpur,Women Applicants,8.41,0.68,300000,13516852,5,30,3,0,15200,1763064,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
138,SBI,Public Sector,Nagpur,Senior Citizens,8.56,0.41,300000,11691289,5,30,0,0,15200,1743870,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
139,SBI,Public Sector,Nagpur,NRIs,8.66,0.3,300000,9692530,5,30,0,3,15200,1731253,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
140,SBI,Public Sector,Nagpur,First Time Home Buyers,8.46,0.72,300000,5150491,5,30,0,2,15200,1756629,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
141,SBI,Public Sector,Surat,Salaried - IT/Corporate,8.72,0.5,300000,6510564,5,30,2,3,16800,1905199,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
142,SBI,Public Sector,Surat,Salaried - Government/PSU,8.67,0.64,300000,6072850,5,30,0,0,16800,1912105,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
143,SBI,Public Sector,Surat,Self-Employed - Professional,8.77,0.3,300000,9767352,5,30,0,3,16800,1898332,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
144,SBI,Public Sector,Surat,Self-Employed - Business,8.77,0.33,300000,8011886,5,30,3,0,16800,1898332,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
