loan_id,bank_name,bank_type,city,audience_type,interest_rate,processing_fee,min_loan_amount,max_loan_amount,min_tenure_years,max_tenure_years,prepayment_charges,foreclosure_charges,avg_salary_required,affordable_loan_amount,special_offers,scraped_date
45,SBI,Public Sector,Chennai,Self-Employed - SME,8.94,0.45,300000,13056975,5,30,0,0,19200,2143166,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
46,SBI,Public Sector,Chennai,Self-Employed - Startup,9.09,0.5,300000,11441242,5,30,0,3,19200,2120323,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
47,SBI,Public Sector,Chennai,Women Applicants,8.89,0.4,300000,7524878,5,30,0,2,19200,2150866,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
48,SBI,Public Sector,Chennai,Senior Citizens,9.04,0.68,300000,10759805,5,30,0,0,19200,2127895,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
49,SBI,Public Sector,Chennai,NRIs,9.14,0.56,300000,9040209,5,30,2,2,19200,2112793,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
50,SBI,Public Sector,Chennai,First Time Home Buyers,8.94,0.58,300000,13022240,5,30,3,3,19200,2143166,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
51,SBI,Public Sector,Kolkata,Salaried - IT/Corporate,8.59,0.53,300000,6775000,5,30,2,0,18000,2060609,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
52,SBI,Public Sector,Kolkata,Salaried - Government/PSU,8.54,0.26,300000,5944535,5,30,0,0,18000,2068117,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
53,SBI,Public Sector,Kolkata,Self-Employed - Professional,8.64,0.61,300000,11757785,5,30,0,3,18000,2053143,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
54,SBI,Public Sector,Kolkata,Self-Employed - Business,8.64,0.41,300000,6954705,5,30,0,0,18000,2053143,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
55,SBI,Public Sector,Kolkata,Self-Employed - SME,8.64,0.7,300000,6154114,5,30,2,0,18000,2053143,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
56,SBI,Public Sector,Kolkata,Self-Employed - Startup,8.79,0.59,300000,12637540,5,30,0,0,18000,2030996,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
57,SBI,Public Sector,Kolkata,Women Applicants,8.59,0.54,300000,13750133,5,30,0,0,18000,2060609,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
58,SBI,Public Sector,Kolkata,Senior Citizens,8.74,0.36,300000,11440972,5,30,2,0,18000,2038337,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
59,SBI,Public Sector,Kolkata,NRIs,8.84,0.72,300000,11990151,5,30,0,0,18000,2023696,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
60,SBI,Public Sector,Kolkata,First Time Home Buyers,8.64,0.48,300000,10046950,5,30,3,0,18000,2053143,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
61,SBI,Public Sector,Pune,Salaried - IT/Corporate,8.43,0.62,300000,5516253,5,30,0,4,20400,2362757,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
62,SBI,Public Sector,Pune,Salaried - Government/PSU,8.38,0.46,300000,9010670,5,30,0,0,20400,2371422,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
63,SBI,Public Sector,Pune,Self-Employed - Professional,8.48,0.26,300000,10197407,5,30,0,2,20400,2354141,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
64,SBI,Public Sector,Pune,Self-Employed - Business,8.48,0.45,300000,5055216,5,30,0,3,20400,2354141,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
65,SBI,Public Sector,Pune,Self-Employed - SME,8.48,0.36,300000,13914518,5,30,0,3,20400,2354141,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
66,SBI,Public Sector,Pune,Self-Employed - Startup,8.63,0.75,300000,7641452,5,30,3,2,20400,2328584,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
67,SBI,Public Sector,Pune,Women Applicants,8.43,0.25,300000,5366343,5,30,0,0,20400,2362757,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
68,SBI,Public Sector,Pune,Senior Citizens,8.58,0.63,300000,13515397,5,30,2,3,20400,2337055,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
69,SBI,Public Sector,Pune,NRIs,8.68,0.73,300000,14069710,5,30,0,4,20400,2320161,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
70,SBI,Public Sector,Pune,First Time Home Buyers,8.48,0.71,300000,9140568,5,30,0,2,20400,2354141,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
71,SBI,Public Sector,Ahmedabad,Salaried - IT/Corporate,8.96,0.45,300000,5338642,5,30,0,0,18400,2050927,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
72,SBI,Public Sector,Ahmedabad,Salaried - Government/PSU,8.91,0.39,300000,9051688,5,30,2,0,18400,2058290,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
73,SBI,Public Sector,Ahmedabad,Self-Employed - Professional,9.01,0.67,300000,11204638,5,30,0,0,18400,2043606,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
74,SBI,Public Sector,Ahmedabad,Self-Employed - Business,9.01,0.66,300000,5662309,5,30,3,2,18400,2043606,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
75,SBI,Public Sector,Ahmedabad,Self-Employed - SME,9.01,0.73,300000,11334612,5,30,0,3,18400,2043606,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
76,SBI,Public Sector,Ahmedabad,Self-Employed - Startup,9.16,0.27,300000,6819304,5,30,0,2,18400,2021885,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
77,SBI,Public Sector,Ahmedabad,Women Applicants,8.96,0.45,300000,13689634,5,30,0,0,18400,2050927,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
78,SBI,Public Sector,Ahmedabad,Senior Citizens,9.11,0.46,300000,10738780,5,30,0,0,18400,2029085,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
79,SBI,Public Sector,Ahmedabad,NRIs,9.21,0.26,300000,7983649,5,30,2,3,18400,2014725,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
80,SBI,Public Sector,Ahmedabad,First Time Home Buyers,9.01,0.5,300000,14236652,5,30,0,0,18400,2043606,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
81,SBI,Public Sector,Jaipur,Salaried - IT/Corporate,9.09,0.34,300000,13223928,5,30,0,2,16800,1855282,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
82,SBI,Public Sector,Jaipur,Salaried - Government/PSU,9.04,0.25,300000,7535923,5,30,0,2,16800,1861908,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
83,SBI,Public Sector,Jaipur,Self-Employed - Professional,9.14,0.73,300000,8998880,5,30,0,2,16800,1848694,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
84,SBI,Public Sector,Jaipur,Self-Employed - Business,9.14,0.56,300000,10514775,5,30,3,2,16800,1848694,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
85,SBI,Public Sector,Jaipur,Self-Employed - SME,9.14,0.62,300000,6831847,5,30,0,2,16800,1848694,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
86,SBI,Public Sector,Jaipur,Self-Employed - Startup,9.29,0.49,300000,5779223,5,30,3,0,16800,1829147,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
87,SBI,Public Sector,Jaipur,Women Applicants,9.09,0.39,300000,11554440,5,30,2,0,16800,1855282,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
88,SBI,Public Sector,Jaipur,Senior Citizens,9.24,0.34,300000,10656315,5,30,0,0,16800,1835626,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
89,SBI,Public Sector,Jaipur,NRIs,9.34,0.71,300000,12537683,5,30,0,0,16800,1822703,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
90,SBI,Public Sector,Jaipur,First Time Home Buyers,9.14,0.33,300000,8899806,5,30,0,2,16800,1848694,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
91,SBI,Public Sector,Lucknow,Salaried - IT/Corporate,9.07,0.36,300000,8169767,5,30,0,3,16000,1769455,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
92,SBI,Public Sector,Lucknow,Salaried - Government/PSU,9.02,0.57,300000,7636893,5,30,2,2,16000,1775779,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
93,SBI,Public Sector,Lucknow,Self-Employed - Professional,9.12,0.27,300000,8573488,5,30,0,3,16000,1763166,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
94,SBI,Public Sector,Lucknow,Self-Employed - Business,9.12,0.39,300000,13814119,5,30,0,0,16000,1763166,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
95,SBI,Public Sector,Lucknow,Self-Employed - SME,9.12,0.4,300000,9754470,5,30,0,0,16000,1763166,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
96,SBI,Public Sector,Lucknow,Self-Employed - Startup,9.27,0.34,300000,12909358,5,30,0,2,16000,1744509,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
97,SBI,Public Sector,Lucknow,Women Applicants,9.07,0.57,300000,14207992,5,30,0,0,16000,1769455,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
98,SBI,Public Sector,Lucknow,Senior Citizens,9.22,0.48,300000,7132455,5,30,2,0,16000,1750693,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
99,SBI,Public Sector,Lucknow,NRIs,9.32,0.57,300000,7989640,5,30,0,3,16000,1738358,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
100,SBI,Public Sector,Lucknow,First Time Home Buyers,9.12,0.49,300000,6724833,5,30,0,0,16000,1763166,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
101,SBI,Public Sector,Chandigarh,Salaried - IT/Corporate,8.77,0.35,300000,14772850,5,30,0,2,19200,2169522,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
102,SBI,Public Sector,Chandigarh,Salaried - Government/PSU,8.72,0.57,300000,6691653,5,30,0,2,19200,2177370,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
103,SBI,Public Sector,Chandigarh,Self-Employed - Professional,8.82,0.38,300000,7457889,5,30,2,0,19200,2161718,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
104,SBI,Public Sector,Chandigarh,Self-Employed - Business,8.82,0.33,300000,9487957,5,30,0,0,19200,2161718,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
105,SBI,Public Sector,Chandigarh,Self-Employed - SME,8.82,0.67,300000,6426489,5,30,0,4,19200,2161718,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
106,SBI,Public Sector,Chandigarh,Self-Employed - Startup,8.97,0.42,300000,11726598,5,30,2,0,19200,2138566,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
107,SBI,Public Sector,Chandigarh,Women Applicants,8.77,0.43,300000,8071804,5,30,0,0,19200,2169522,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
108,SBI,Public Sector,Chandigarh,Senior Citizens,8.92,0.5,300000,10667501,5,30,2,0,19200,2146241,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
109,SBI,Public Sector,Chandigarh,NRIs,9.02,0.52,300000,9277344,5,30,0,0,19200,2130935,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
110,SBI,Public Sector,Chandigarh,First Time Home Buyers,8.82,0.28,300000,9069735,5,30,2,3,19200,2161718,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
111,SBI,Public Sector,Bhopal,Salaried - IT/Corporate,8.57,0.59,300000,10423334,5,30,0,2,15200,1742602,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
112,SBI,Public Sector,Bhopal,Salaried - Government/PSU,8.52,0.35,300000,6251832,5,30,0,0,15200,1748956,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
113,SBI,Public Sector,Bhopal,Self-Employed - Professional,8.62,0.51,300000,11530867,5,30,0,0,15200,1736283,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
114,SBI,Public Sector,Bhopal,Self-Employed - Business,8.62,0.39,300000,11237343,5,30,0,0,15200,1736283,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
115,SBI,Public Sector,Bhopal,Self-Employed - SME,8.62,0.66,300000,11338461,5,30,0,2,15200,1736283,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
116,SBI,Public Sector,Bhopal,Self-Employed - Startup,8.77,0.6,300000,10955046,5,30,0,2,15200,1717538,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
117,SBI,Public Sector,Bhopal,Women Applicants,8.57,0.55,300000,11336495,5,30,0,0,15200,1742602,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
118,SBI,Public Sector,Bhopal,Senior Citizens,8.72,0.5,300000,6189046,5,30,0,3,15200,1723751,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
119,SBI,Public Sector,Bhopal,NRIs,8.82,0.6,300000,9621262,5,30,3,0,15200,1711360,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
120,SBI,Public Sector,Bhopal,First Time Home Buyers,8.62,0.26,300000,6008619,5,30,0,2,15200,1736283,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
121,SBI,Public Sector,Indore,Salaried - IT/Corporate,9.0,0.63,300000,10948616,5,30,0,2,15600,1733861,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
122,SBI,Public Sector,Indore,Salaried - Government/PSU,8.95,0.44,300000,9703270,5,30,0,2,15600,1740075,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
123,SBI,Public Sector,Indore,Self-Employed - Professional,9.05,0.35,300000,13535173,5,30,0,0,15600,1727681,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
124,SBI,Public Sector,Indore,Self-Employed - Business,9.05,0.59,300000,8433631,5,30,0,0,15600,1727681,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
125,SBI,Public Sector,Indore,Self-Employed - SME,9.05,0.73,300000,9382974,5,30,0,2,15600,1727681,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
126,SBI,Public Sector,Indore,Self-Employed - Startup,9.2,0.6,300000,5087460,5,30,0,0,15600,1709347,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
127,SBI,Public Sector,Indore,Women Applicants,9.0,0.31,300000,8035873,5,30,0,0,15600,1733861,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
128,SBI,Public Sector,Indore,Senior Citizens,9.15,0.33,300000,7256141,5,30,0,3,15600,1715425,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
129,SBI,Public Sector,Indore,NRIs,9.25,0.54,300000,12038909,5,30,0,4,15600,1703304,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
130,SBI,Public Sector,Indore,First Time Home Buyers,9.05,0.27,300000,7258865,5,30,0,0,15600,1727681,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
131,SBI,Public Sector,Nagpur,Salaried - IT/Corporate,8.83,0.55,300000,9924032,5,30,0,2,15200,1710129,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
132,SBI,Public Sector,Nagpur,Salaried - Government/PSU,8.78,0.58,300000,14480596,5,30,0,3,15200,1716300,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
133,SBI,Public Sector,Nagpur,Self-Employed - Professional,8.88,0.42,300000,5843221,5,30,0,2,15200,1703992,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
134,SBI,Public Sector,Nagpur,Self-Employed - Business,8.88,0.63,300000,13341494,5,30,2,0,15200,1703992,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
135,SBI,Public Sector,Nagpur,Self-Employed - SME,8.88,0.36,300000,10617000,5,30,0,2,15200,1703992,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
136,SBI,Public Sector,Nagpur,Self-Employed - Startup,9.03,0.4,300000,14778568,5,30,0,4,15200,1685786,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
137,SBI,Public Sector,Nagpur,Women Applicants,8.83,0.71,300000,9716108,5,30,0,4,15200,1710129,"No processing fee for women applicants, 0.05% concession for CASA customers, 0.05% interest concession",2026-03-31
138,SBI,Public Sector,Nagpur,Senior Citizens,8.98,0.64,300000,13889692,5,30,0,0,15200,1691821,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
139,SBI,Public Sector,Nagpur,NRIs,9.08,0.28,300000,10510966,5,30,0,2,15200,1679785,"No processing fee for women applicants, 0.05% concession for CASA customers, Special NRI home loan schemes",2026-03-31
140,SBI,Public Sector,Nagpur,First Time Home Buyers,8.88,0.26,300000,12952396,5,30,0,0,15200,1703992,"No processing fee for women applicants, 0.05% concession for CASA customers, Subsidy under PMAY scheme",2026-03-31
141,SBI,Public Sector,Surat,Salaried - IT/Corporate,9.01,0.43,300000,14393730,5,30,0,3,16800,1865901,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
142,SBI,Public Sector,Surat,Salaried - Government/PSU,8.96,0.64,300000,13929071,5,30,0,0,16800,1872586,"No processing fee for women applicants, 0.05% concession for CASA customers, Special rates for govt employees",2026-03-31
143,SBI,Public Sector,Surat,Self-Employed - Professional,9.06,0.34,300000,8050935,5,30,0,0,16800,1859253,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
144,SBI,Public Sector,Surat,Self-Employed - Business,9.06,0.31,300000,6915994,5,30,2,4,16800,1859253,"No processing fee for women applicants, 0.05% concession for CASA customers",2026-03-31
